Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 15:47:00' AND `Appointment`.`start_time` > '2025-01-06 15:17:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:05:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 16:36:00' AND `Appointment`.`start_time` > '2025-01-06 16:06:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:06:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 16:37:00' AND `Appointment`.`start_time` > '2025-01-06 16:07:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:07:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 16:38:00' AND `Appointment`.`start_time` > '2025-01-06 16:08:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:08:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 16:39:00' AND `Appointment`.`start_time` > '2025-01-06 16:09:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:09:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 16:40:00' AND `Appointment`.`start_time` > '2025-01-06 16:10:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:10:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 16:41:00' AND `Appointment`.`start_time` > '2025-01-06 16:11:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:11:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 16:42:00' AND `Appointment`.`start_time` > '2025-01-06 16:12:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:12:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 16:43:00' AND `Appointment`.`start_time` > '2025-01-06 16:13:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:13:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 16:44:00' AND `Appointment`.`start_time` > '2025-01-06 16:14:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:14:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 16:45:00' AND `Appointment`.`start_time` > '2025-01-06 16:15:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:15:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 16:46:00' AND `Appointment`.`start_time` > '2025-01-06 16:16:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:16:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 16:47:00' AND `Appointment`.`start_time` > '2025-01-06 16:17:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 16:17:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 20:52:00' AND `Appointment`.`start_time` > '2025-01-06 20:22:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 20:22:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:01:00' AND `Appointment`.`start_time` > '2025-01-06 22:31:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:31:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:02:00' AND `Appointment`.`start_time` > '2025-01-06 22:32:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:32:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:03:00' AND `Appointment`.`start_time` > '2025-01-06 22:33:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:33:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:04:00' AND `Appointment`.`start_time` > '2025-01-06 22:34:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:34:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:05:00' AND `Appointment`.`start_time` > '2025-01-06 22:35:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:35:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:06:00' AND `Appointment`.`start_time` > '2025-01-06 22:36:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:36:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:07:00' AND `Appointment`.`start_time` > '2025-01-06 22:37:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:37:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:08:00' AND `Appointment`.`start_time` > '2025-01-06 22:38:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:38:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:09:00' AND `Appointment`.`start_time` > '2025-01-06 22:39:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:39:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:10:00' AND `Appointment`.`start_time` > '2025-01-06 22:40:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:40:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:11:00' AND `Appointment`.`start_time` > '2025-01-06 22:41:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:41:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:12:00' AND `Appointment`.`start_time` > '2025-01-06 22:42:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:42:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:13:00' AND `Appointment`.`start_time` > '2025-01-06 22:43:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:43:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:14:00' AND `Appointment`.`start_time` > '2025-01-06 22:44:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:44:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:15:00' AND `Appointment`.`start_time` > '2025-01-06 22:45:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-06 22:45:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 23:16:00' AND `Appointment`.`start_time` > '2025-01-06 22:46:00');
